0.992,Max14:8.8,Sherman12:8.7,Chris20:7.0,Danny19:11.6,Jeffrey1:9.6,Marcus17:7.8,Karen13:9.6,Ryan18:8.9,Frank8:11.5,Joeseph9:9.6,Jose15:11.1,Martin16:9.0,Khoman 6:9.0,Alex2:6.5,Jonathan5:10.4,Tom11:6.9,Michael7:10.2,Vivien3:10.4,Jessica10:9.3,John4:7.7
0.984,Max14:8.8,Sherman12:8.7,Chris20:7.0,Danny19:11.6,Jeffrey1:9.6,Marcus17:7.8,Karen13:9.6,Ryan18:8.9,Frank8:11.6,Joeseph9:9.6,Jose15:11.1,Martin16:9.0,Khoman 6:9.0,Alex2:6.5,Jonathan5:10.4,Tom11:6.9,Michael7:10.2,Vivien3:10.4,Jessica10:9.3,John4:7.7
0.984,Max14:8.8,Sherman12:8.7,Chris20:7.0,Danny19:11.6,Jeffrey1:9.6,Marcus17:7.8,Karen13:9.6,Ryan18:8.9,Frank8:11.6,Joeseph9:9.6,Jose15:11.1,Martin16:9.0,Khoman 6:9.0,Alex2:6.5,Jonathan5:10.4,Tom11:6.9,Michael7:10.2,Vivien3:10.4,Jessica10:9.3,John4:7.7
2.005,Max14:9.0,Sherman12:8.9,Chris20:8.8,Danny19:9.2,Jeffrey1:9.1,Marcus17:8.9,Karen13:9.0,Ryan18:8.9,Frank8:9.2,Joeseph9:9.1,Jose15:9.2,Martin16:9.0,Khoman 6:9.0,Alex2:8.8,Jonathan5:9.1,Tom11:8.8,Michael7:9.1,Vivien3:9.1,Jessica10:9.0,John4:8.9
1.935,Max14:9.0,Sherman12:8.8,Chris20:8.6,Danny19:9.4,Jeffrey1:9.2,Marcus17:8.8,Karen13:9.0,Ryan18:8.8,Frank8:9.4,Joeseph9:9.2,Jose15:9.4,Martin16:9.0,Khoman 6:9.0,Alex2:8.6,Jonathan5:9.2,Tom11:8.6,Michael7:9.2,Vivien3:9.2,Jessica10:9.0,John4:8.8
1.7716666666666667,Max14:9.0,Sherman12:8.7,Chris20:8.4,Danny19:9.6,Jeffrey1:9.3,Marcus17:8.7,Karen13:9.0,Ryan18:8.7,Frank8:9.6,Joeseph9:9.3,Jose15:9.6,Martin16:9.0,Khoman 6:9.0,Alex2:8.4,Jonathan5:9.3,Tom11:8.4,Michael7:9.3,Vivien3:9.3,Jessica10:9.0,John4:8.7
1.645,Max14:8.9,Sherman12:8.7,Chris20:8.3,Danny19:9.8,Jeffrey1:9.4,Marcus17:8.6,Karen13:9.0,Ryan18:8.7,Frank8:9.8,Joeseph9:9.4,Jose15:9.7,Martin16:9.0,Khoman 6:9.0,Alex2:8.2,Jonathan5:9.4,Tom11:8.2,Michael7:9.4,Vivien3:9.4,Jessica10:9.0,John4:8.6
1.5716666666666668,Max14:8.8,Sherman12:8.7,Chris20:8.2,Danny19:10.0,Jeffrey1:9.5,Marcus17:8.5,Karen13:9.0,Ryan18:8.7,Frank8:10.0,Joeseph9:9.5,Jose15:9.8,Martin16:9.0,Khoman 6:9.0,Alex2:8.0,Jonathan5:9.5,Tom11:8.1,Michael7:9.5,Vivien3:9.5,Jessica10:9.0,John4:8.5
1.5083333333333333,Max14:8.8,Sherman12:8.7,Chris20:8.1,Danny19:10.2,Jeffrey1:9.6,Marcus17:8.4,Karen13:9.1,Ryan18:8.7,Frank8:10.2,Joeseph9:9.6,Jose15:9.9,Martin16:9.0,Khoman 6:9.0,Alex2:7.8,Jonathan5:9.6,Tom11:8.0,Michael7:9.6,Vivien3:9.6,Jessica10:9.0,John4:8.4
1.4983333333333333,Max14:8.8,Sherman12:8.7,Chris20:8.0,Danny19:10.3,Jeffrey1:9.7,Marcus17:8.3,Karen13:9.2,Ryan18:8.7,Frank8:10.3,Joeseph9:9.6,Jose15:10.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.7,Jonathan5:9.7,Tom11:7.9,Michael7:9.7,Vivien3:9.7,Jessica10:9.0,John4:8.3
1.445,Max14:8.8,Sherman12:8.7,Chris20:7.9,Danny19:10.4,Jeffrey1:9.7,Marcus17:8.2,Karen13:9.3,Ryan18:8.7,Frank8:10.4,Joeseph9:9.6,Jose15:10.1,Martin16:9.0,Khoman 6:9.0,Alex2:7.6,Jonathan5:9.8,Tom11:7.8,Michael7:9.8,Vivien3:9.8,Jessica10:9.1,John4:8.2
1.385,Max14:8.8,Sherman12:8.7,Chris20:7.8,Danny19:10.5,Jeffrey1:9.7,Marcus17:8.1,Karen13:9.3,Ryan18:8.7,Frank8:10.5,Joeseph9:9.6,Jose15:10.2,Martin16:9.0,Khoman 6:9.0,Alex2:7.5,Jonathan5:9.9,Tom11:7.7,Michael7:9.9,Vivien3:9.9,Jessica10:9.1,John4:8.1
1.3283333333333334,Max14:8.8,Sherman12:8.7,Chris20:7.7,Danny19:10.6,Jeffrey1:9.7,Marcus17:8.0,Karen13:9.3,Ryan18:8.7,Frank8:10.6,Joeseph9:9.6,Jose15:10.3,Martin16:9.0,Khoman 6:9.0,Alex2:7.4,Jonathan5:10.0,Tom11:7.6,Michael7:10.0,Vivien3:10.0,Jessica10:9.1,John4:8.0
1.2683333333333333,Max14:8.8,Sherman12:8.7,Chris20:7.6,Danny19:10.7,Jeffrey1:9.7,Marcus17:7.9,Karen13:9.3,Ryan18:8.7,Frank8:10.7,Joeseph9:9.6,Jose15:10.4,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:10.1,Tom11:7.5,Michael7:10.0,Vivien3:10.1,Jessica10:9.2,John4:7.9
1.2383333333333333,Max14:8.8,Sherman12:8.7,Chris20:7.5,Danny19:10.8,Jeffrey1:9.7,Marcus17:7.9,Karen13:9.3,Ryan18:8.7,Frank8:10.8,Joeseph9:9.6,Jose15:10.5,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:10.2,Tom11:7.4,Michael7:10.0,Vivien3:10.2,Jessica10:9.2,John4:7.8
1.2083333333333333,Max14:8.8,Sherman12:8.7,Chris20:7.4,Danny19:10.9,Jeffrey1:9.7,Marcus17:7.9,Karen13:9.3,Ryan18:8.7,Frank8:10.9,Joeseph9:9.6,Jose15:10.6,Martin16:9.0,Khoman 6:9.0,Alex2:7.1,Jonathan5:10.3,Tom11:7.3,Michael7:10.0,Vivien3:10.2,Jessica10:9.2,John4:7.7
1.1616666666666666,Max14:8.8,Sherman12:8.7,Chris20:7.3,Danny19:11.0,Jeffrey1:9.7,Marcus17:7.9,Karen13:9.3,Ryan18:8.7,Frank8:11.0,Joeseph9:9.7,Jose15:10.7,Martin16:9.0,Khoman 6:9.0,Alex2:7.0,Jonathan5:10.4,Tom11:7.2,Michael7:10.1,Vivien3:10.2,Jessica10:9.2,John4:7.6
1.1283333333333334,Max14:8.8,Sherman12:8.7,Chris20:7.2,Danny19:11.1,Jeffrey1:9.7,Marcus17:7.9,Karen13:9.4,Ryan18:8.7,Frank8:11.1,Joeseph9:9.7,Jose15:10.8,Martin16:9.0,Khoman 6:9.0,Alex2:6.9,Jonathan5:10.5,Tom11:7.1,Michael7:10.2,Vivien3:10.2,Jessica10:9.2,John4:7.6
1.0916666666666666,Max14:8.8,Sherman12:8.7,Chris20:7.1,Danny19:11.2,Jeffrey1:9.7,Marcus17:7.9,Karen13:9.4,Ryan18:8.7,Frank8:11.2,Joeseph9:9.7,Jose15:10.8,Martin16:9.0,Khoman 6:9.0,Alex2:6.8,Jonathan5:10.5,Tom11:7.0,Michael7:10.3,Vivien3:10.2,Jessica10:9.2,John4:7.6
1.075,Max14:8.7,Sherman12:8.7,Chris20:7.1,Danny19:11.3,Jeffrey1:9.7,Marcus17:7.9,Karen13:9.4,Ryan18:8.7,Frank8:11.3,Joeseph9:9.7,Jose15:10.8,Martin16:9.0,Khoman 6:9.0,Alex2:6.7,Jonathan5:10.5,Tom11:6.9,Michael7:10.3,Vivien3:10.2,Jessica10:9.2,John4:7.6
1.0583333333333333,Max14:8.7,Sherman12:8.7,Chris20:7.1,Danny19:11.4,Jeffrey1:9.7,Marcus17:7.9,Karen13:9.4,Ryan18:8.7,Frank8:11.4,Joeseph9:9.7,Jose15:10.8,Martin16:9.0,Khoman 6:9.0,Alex2:6.6,Jonathan5:10.5,Tom11:6.8,Michael7:10.3,Vivien3:10.2,Jessica10:9.2,John4:7.6
1.0483333333333333,Max14:8.7,Sherman12:8.7,Chris20:7.1,Danny19:11.4,Jeffrey1:9.7,Marcus17:7.9,Karen13:9.4,Ryan18:8.7,Frank8:11.5,Joeseph9:9.7,Jose15:10.8,Martin16:9.0,Khoman 6:9.0,Alex2:6.5,Jonathan5:10.5,Tom11:6.7,Michael7:10.3,Vivien3:10.2,Jessica10:9.2,John4:7.6
1.035,Max14:8.7,Sherman12:8.7,Chris20:7.1,Danny19:11.4,Jeffrey1:9.7,Marcus17:7.9,Karen13:9.4,Ryan18:8.7,Frank8:11.6,Joeseph9:9.7,Jose15:10.8,Martin16:9.0,Khoman 6:9.0,Alex2:6.5,Jonathan5:10.5,Tom11:6.6,Michael7:10.3,Vivien3:10.2,Jessica10:9.2,John4:7.6
1.0183333333333333,Max14:8.7,Sherman12:8.7,Chris20:7.0,Danny19:11.5,Jeffrey1:9.7,Marcus17:7.9,Karen13:9.4,Ryan18:8.7,Frank8:11.6,Joeseph9:9.7,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:6.5,Jonathan5:10.5,Tom11:6.6,Michael7:10.3,Vivien3:10.2,Jessica10:9.2,John4:7.5
1.005,Max14:8.7,Sherman12:8.7,Chris20:7.0,Danny19:11.5,Jeffrey1:9.7,Marcus17:7.9,Karen13:9.4,Ryan18:8.7,Frank8:11.6,Joeseph9:9.7,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:6.5,Jonathan5:10.6,Tom11:6.6,Michael7:10.3,Vivien3:10.2,Jessica10:9.2,John4:7.5
1.005,Max14:8.7,Sherman12:8.7,Chris20:7.0,Danny19:11.5,Jeffrey1:9.7,Marcus17:7.9,Karen13:9.4,Ryan18:8.7,Frank8:11.6,Joeseph9:9.7,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:6.5,Jonathan5:10.6,Tom11:6.6,Michael7:10.3,Vivien3:10.2,Jessica10:9.2,John4:7.5
2.0442857142857145,Max14:8.9,Sherman12:8.9,Chris20:8.8,Danny19:9.2,Jeffrey1:9.1,Marcus17:8.9,Karen13:9.0,Ryan18:8.9,Frank8:9.2,Joeseph9:9.1,Jose15:9.2,Martin16:9.0,Khoman 6:9.0,Alex2:8.8,Jonathan5:9.1,Tom11:8.8,Michael7:9.1,Vivien3:9.1,Jessica10:9.1,John4:8.9
1.947142857142857,Max14:8.8,Sherman12:8.8,Chris20:8.6,Danny19:9.4,Jeffrey1:9.2,Marcus17:8.8,Karen13:9.0,Ryan18:8.8,Frank8:9.4,Joeseph9:9.2,Jose15:9.4,Martin16:9.0,Khoman 6:9.0,Alex2:8.6,Jonathan5:9.2,Tom11:8.6,Michael7:9.2,Vivien3:9.2,Jessica10:9.2,John4:8.8
1.7871428571428571,Max14:8.8,Sherman12:8.7,Chris20:8.4,Danny19:9.6,Jeffrey1:9.3,Marcus17:8.7,Karen13:9.0,Ryan18:8.7,Frank8:9.6,Joeseph9:9.3,Jose15:9.6,Martin16:9.0,Khoman 6:9.0,Alex2:8.4,Jonathan5:9.3,Tom11:8.4,Michael7:9.3,Vivien3:9.3,Jessica10:9.3,John4:8.7
1.67,Max14:8.8,Sherman12:8.6,Chris20:8.2,Danny19:9.8,Jeffrey1:9.4,Marcus17:8.6,Karen13:9.0,Ryan18:8.6,Frank8:9.8,Joeseph9:9.3,Jose15:9.7,Martin16:9.0,Khoman 6:9.0,Alex2:8.2,Jonathan5:9.4,Tom11:8.2,Michael7:9.4,Vivien3:9.4,Jessica10:9.4,John4:8.6
1.61,Max14:8.8,Sherman12:8.6,Chris20:8.1,Danny19:10.0,Jeffrey1:9.4,Marcus17:8.5,Karen13:9.0,Ryan18:8.6,Frank8:10.0,Joeseph9:9.3,Jose15:9.8,Martin16:9.0,Khoman 6:9.0,Alex2:8.0,Jonathan5:9.5,Tom11:8.1,Michael7:9.5,Vivien3:9.5,Jessica10:9.4,John4:8.5
1.552857142857143,Max14:8.8,Sherman12:8.6,Chris20:8.0,Danny19:10.2,Jeffrey1:9.4,Marcus17:8.4,Karen13:9.1,Ryan18:8.5,Frank8:10.2,Joeseph9:9.3,Jose15:9.9,Martin16:9.0,Khoman 6:9.0,Alex2:7.8,Jonathan5:9.6,Tom11:8.0,Michael7:9.6,Vivien3:9.6,Jessica10:9.5,John4:8.4
1.512857142857143,Max14:8.8,Sherman12:8.6,Chris20:7.9,Danny19:10.4,Jeffrey1:9.4,Marcus17:8.3,Karen13:9.1,Ryan18:8.5,Frank8:10.3,Joeseph9:9.4,Jose15:10.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.7,Jonathan5:9.7,Tom11:7.9,Michael7:9.7,Vivien3:9.7,Jessica10:9.5,John4:8.3
1.447142857142857,Max14:8.8,Sherman12:8.6,Chris20:7.8,Danny19:10.5,Jeffrey1:9.4,Marcus17:8.2,Karen13:9.2,Ryan18:8.4,Frank8:10.4,Joeseph9:9.4,Jose15:10.1,Martin16:9.0,Khoman 6:9.0,Alex2:7.6,Jonathan5:9.8,Tom11:7.8,Michael7:9.8,Vivien3:9.8,Jessica10:9.5,John4:8.2
1.39,Max14:8.8,Sherman12:8.6,Chris20:7.7,Danny19:10.6,Jeffrey1:9.4,Marcus17:8.1,Karen13:9.3,Ryan18:8.4,Frank8:10.5,Joeseph9:9.5,Jose15:10.2,Martin16:9.0,Khoman 6:9.0,Alex2:7.5,Jonathan5:9.9,Tom11:7.7,Michael7:9.9,Vivien3:9.9,Jessica10:9.5,John4:8.1
1.33,Max14:8.8,Sherman12:8.6,Chris20:7.6,Danny19:10.7,Jeffrey1:9.4,Marcus17:8.0,Karen13:9.3,Ryan18:8.4,Frank8:10.6,Joeseph9:9.5,Jose15:10.3,Martin16:9.0,Khoman 6:9.0,Alex2:7.4,Jonathan5:10.0,Tom11:7.6,Michael7:10.0,Vivien3:10.0,Jessica10:9.5,John4:8.0
1.2871428571428571,Max14:8.8,Sherman12:8.6,Chris20:7.5,Danny19:10.8,Jeffrey1:9.4,Marcus17:7.9,Karen13:9.3,Ryan18:8.4,Frank8:10.7,Joeseph9:9.5,Jose15:10.4,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:10.1,Tom11:7.5,Michael7:10.1,Vivien3:10.1,Jessica10:9.5,John4:7.9
1.2328571428571429,Max14:8.8,Sherman12:8.6,Chris20:7.4,Danny19:10.9,Jeffrey1:9.4,Marcus17:7.8,Karen13:9.3,Ryan18:8.4,Frank8:10.8,Joeseph9:9.5,Jose15:10.5,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:10.2,Tom11:7.4,Michael7:10.2,Vivien3:10.2,Jessica10:9.5,John4:7.8
1.1985714285714286,Max14:8.8,Sherman12:8.6,Chris20:7.3,Danny19:11.0,Jeffrey1:9.4,Marcus17:7.8,Karen13:9.3,Ryan18:8.4,Frank8:10.9,Joeseph9:9.5,Jose15:10.6,Martin16:9.0,Khoman 6:9.0,Alex2:7.1,Jonathan5:10.3,Tom11:7.3,Michael7:10.2,Vivien3:10.3,Jessica10:9.5,John4:7.7
1.1557142857142857,Max14:8.8,Sherman12:8.6,Chris20:7.2,Danny19:11.1,Jeffrey1:9.4,Marcus17:7.8,Karen13:9.3,Ryan18:8.4,Frank8:11.0,Joeseph9:9.5,Jose15:10.7,Martin16:9.0,Khoman 6:9.0,Alex2:7.0,Jonathan5:10.4,Tom11:7.2,Michael7:10.3,Vivien3:10.3,Jessica10:9.5,John4:7.7
1.1242857142857143,Max14:8.8,Sherman12:8.6,Chris20:7.1,Danny19:11.2,Jeffrey1:9.4,Marcus17:7.8,Karen13:9.3,Ryan18:8.4,Frank8:11.1,Joeseph9:9.5,Jose15:10.7,Martin16:9.0,Khoman 6:9.0,Alex2:6.9,Jonathan5:10.5,Tom11:7.1,Michael7:10.3,Vivien3:10.3,Jessica10:9.5,John4:7.7
1.0814285714285714,Max14:8.8,Sherman12:8.6,Chris20:7.0,Danny19:11.3,Jeffrey1:9.5,Marcus17:7.8,Karen13:9.3,Ryan18:8.4,Frank8:11.2,Joeseph9:9.6,Jose15:10.7,Martin16:9.0,Khoman 6:9.0,Alex2:6.8,Jonathan5:10.6,Tom11:7.0,Michael7:10.3,Vivien3:10.3,Jessica10:9.5,John4:7.7
1.0557142857142856,Max14:8.8,Sherman12:8.6,Chris20:6.9,Danny19:11.4,Jeffrey1:9.5,Marcus17:7.8,Karen13:9.3,Ryan18:8.4,Frank8:11.3,Joeseph9:9.6,Jose15:10.7,Martin16:9.0,Khoman 6:9.0,Alex2:6.7,Jonathan5:10.7,Tom11:6.9,Michael7:10.3,Vivien3:10.3,Jessica10:9.5,John4:7.7
1.032857142857143,Max14:8.8,Sherman12:8.6,Chris20:6.9,Danny19:11.5,Jeffrey1:9.5,Marcus17:7.8,Karen13:9.3,Ryan18:8.4,Frank8:11.4,Joeseph9:9.6,Jose15:10.7,Martin16:9.0,Khoman 6:9.0,Alex2:6.6,Jonathan5:10.8,Tom11:6.8,Michael7:10.3,Vivien3:10.3,Jessica10:9.5,John4:7.7
1.0185714285714285,Max14:8.8,Sherman12:8.6,Chris20:6.9,Danny19:11.5,Jeffrey1:9.5,Marcus17:7.8,Karen13:9.3,Ryan18:8.4,Frank8:11.4,Joeseph9:9.6,Jose15:10.7,Martin16:9.0,Khoman 6:9.0,Alex2:6.6,Jonathan5:10.9,Tom11:6.7,Michael7:10.3,Vivien3:10.3,Jessica10:9.5,John4:7.7
1.012857142857143,Max14:8.8,Sherman12:8.6,Chris20:6.9,Danny19:11.5,Jeffrey1:9.5,Marcus17:7.8,Karen13:9.3,Ryan18:8.4,Frank8:11.4,Joeseph9:9.6,Jose15:10.7,Martin16:9.0,Khoman 6:9.0,Alex2:6.5,Jonathan5:10.9,Tom11:6.7,Michael7:10.3,Vivien3:10.3,Jessica10:9.5,John4:7.7
1.012857142857143,Max14:8.8,Sherman12:8.6,Chris20:6.9,Danny19:11.5,Jeffrey1:9.5,Marcus17:7.8,Karen13:9.3,Ryan18:8.4,Frank8:11.4,Joeseph9:9.6,Jose15:10.7,Martin16:9.0,Khoman 6:9.0,Alex2:6.5,Jonathan5:10.9,Tom11:6.7,Michael7:10.3,Vivien3:10.3,Jessica10:9.5,John4:7.7
2.08125,Max14:8.9,Sherman12:8.9,Chris20:8.8,Danny19:9.2,Jeffrey1:9.1,Marcus17:8.9,Karen13:9.1,Ryan18:8.9,Frank8:9.2,Joeseph9:9.1,Jose15:9.2,Martin16:9.0,Khoman 6:9.0,Alex2:8.8,Jonathan5:9.1,Tom11:8.8,Michael7:9.1,Vivien3:9.1,Jessica10:9.0,John4:8.9
1.98375,Max14:8.8,Sherman12:8.8,Chris20:8.6,Danny19:9.4,Jeffrey1:9.2,Marcus17:8.8,Karen13:9.2,Ryan18:8.8,Frank8:9.4,Joeseph9:9.2,Jose15:9.4,Martin16:9.0,Khoman 6:9.0,Alex2:8.6,Jonathan5:9.2,Tom11:8.6,Michael7:9.2,Vivien3:9.2,Jessica10:9.0,John4:8.8
1.81875,Max14:8.7,Sherman12:8.7,Chris20:8.4,Danny19:9.6,Jeffrey1:9.3,Marcus17:8.7,Karen13:9.3,Ryan18:8.7,Frank8:9.6,Joeseph9:9.2,Jose15:9.6,Martin16:9.0,Khoman 6:9.0,Alex2:8.4,Jonathan5:9.3,Tom11:8.4,Michael7:9.3,Vivien3:9.3,Jessica10:9.0,John4:8.7
1.70875,Max14:8.6,Sherman12:8.6,Chris20:8.2,Danny19:9.8,Jeffrey1:9.4,Marcus17:8.6,Karen13:9.3,Ryan18:8.6,Frank8:9.8,Joeseph9:9.2,Jose15:9.7,Martin16:9.0,Khoman 6:9.0,Alex2:8.2,Jonathan5:9.4,Tom11:8.3,Michael7:9.4,Vivien3:9.4,Jessica10:9.0,John4:8.6
1.62375,Max14:8.5,Sherman12:8.5,Chris20:8.0,Danny19:10.0,Jeffrey1:9.5,Marcus17:8.5,Karen13:9.3,Ryan18:8.5,Frank8:9.9,Joeseph9:9.2,Jose15:9.8,Martin16:9.0,Khoman 6:9.0,Alex2:8.0,Jonathan5:9.5,Tom11:8.2,Michael7:9.5,Vivien3:9.5,Jessica10:9.0,John4:8.5
1.57375,Max14:8.5,Sherman12:8.5,Chris20:7.9,Danny19:10.1,Jeffrey1:9.5,Marcus17:8.4,Karen13:9.3,Ryan18:8.5,Frank8:10.0,Joeseph9:9.2,Jose15:9.9,Martin16:9.0,Khoman 6:9.0,Alex2:7.8,Jonathan5:9.6,Tom11:8.1,Michael7:9.6,Vivien3:9.6,Jessica10:9.1,John4:8.4
1.53375,Max14:8.5,Sherman12:8.5,Chris20:7.8,Danny19:10.2,Jeffrey1:9.5,Marcus17:8.3,Karen13:9.3,Ryan18:8.5,Frank8:10.1,Joeseph9:9.2,Jose15:10.0,Martin16:9.0,Khoman 6:9.0,Alex2:7.7,Jonathan5:9.7,Tom11:8.0,Michael7:9.7,Vivien3:9.7,Jessica10:9.1,John4:8.3
1.47625,Max14:8.5,Sherman12:8.5,Chris20:7.7,Danny19:10.3,Jeffrey1:9.5,Marcus17:8.2,Karen13:9.3,Ryan18:8.5,Frank8:10.2,Joeseph9:9.2,Jose15:10.1,Martin16:9.0,Khoman 6:9.0,Alex2:7.6,Jonathan5:9.8,Tom11:7.9,Michael7:9.8,Vivien3:9.8,Jessica10:9.1,John4:8.2
1.41625,Max14:8.5,Sherman12:8.5,Chris20:7.6,Danny19:10.4,Jeffrey1:9.5,Marcus17:8.1,Karen13:9.3,Ryan18:8.5,Frank8:10.3,Joeseph9:9.3,Jose15:10.2,Martin16:9.0,Khoman 6:9.0,Alex2:7.5,Jonathan5:9.9,Tom11:7.8,Michael7:9.9,Vivien3:9.9,Jessica10:9.1,John4:8.1
1.36625,Max14:8.5,Sherman12:8.5,Chris20:7.5,Danny19:10.5,Jeffrey1:9.5,Marcus17:8.0,Karen13:9.3,Ryan18:8.5,Frank8:10.4,Joeseph9:9.3,Jose15:10.3,Martin16:9.0,Khoman 6:9.0,Alex2:7.4,Jonathan5:10.0,Tom11:7.7,Michael7:10.0,Vivien3:10.0,Jessica10:9.2,John4:8.0
1.33875,Max14:8.5,Sherman12:8.5,Chris20:7.4,Danny19:10.6,Jeffrey1:9.5,Marcus17:7.9,Karen13:9.3,Ryan18:8.5,Frank8:10.5,Joeseph9:9.3,Jose15:10.4,Martin16:9.0,Khoman 6:9.0,Alex2:7.3,Jonathan5:10.1,Tom11:7.6,Michael7:10.1,Vivien3:10.1,Jessica10:9.2,John4:7.9
1.28375,Max14:8.5,Sherman12:8.5,Chris20:7.3,Danny19:10.7,Jeffrey1:9.5,Marcus17:7.8,Karen13:9.3,Ryan18:8.5,Frank8:10.6,Joeseph9:9.3,Jose15:10.5,Martin16:9.0,Khoman 6:9.0,Alex2:7.2,Jonathan5:10.2,Tom11:7.5,Michael7:10.2,Vivien3:10.2,Jessica10:9.2,John4:7.8
1.21875,Max14:8.5,Sherman12:8.5,Chris20:7.2,Danny19:10.8,Jeffrey1:9.6,Marcus17:7.7,Karen13:9.3,Ryan18:8.5,Frank8:10.7,Joeseph9:9.4,Jose15:10.6,Martin16:9.0,Khoman 6:9.0,Alex2:7.1,Jonathan5:10.3,Tom11:7.4,Michael7:10.3,Vivien3:10.3,Jessica10:9.2,John4:7.7
1.19625,Max14:8.5,Sherman12:8.5,Chris20:7.1,Danny19:10.9,Jeffrey1:9.6,Marcus17:7.7,Karen13:9.3,Ryan18:8.5,Frank8:10.8,Joeseph9:9.4,Jose15:10.7,Martin16:9.0,Khoman 6:9.0,Alex2:7.0,Jonathan5:10.4,Tom11:7.3,Michael7:10.3,Vivien3:10.3,Jessica10:9.2,John4:7.6
1.14875,Max14:8.5,Sherman12:8.5,Chris20:7.0,Danny19:11.0,Jeffrey1:9.6,Marcus17:7.7,Karen13:9.3,Ryan18:8.5,Frank8:10.9,Joeseph9:9.4,Jose15:10.8,Martin16:9.0,Khoman 6:9.0,Alex2:6.9,Jonathan5:10.5,Tom11:7.2,Michael7:10.3,Vivien3:10.3,Jessica10:9.2,John4:7.5
1.11375,Max14:8.5,Sherman12:8.5,Chris20:6.9,Danny19:11.1,Jeffrey1:9.6,Marcus17:7.7,Karen13:9.3,Ryan18:8.5,Frank8:11.0,Joeseph9:9.5,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:6.8,Jonathan5:10.6,Tom11:7.1,Michael7:10.3,Vivien3:10.3,Jessica10:9.2,John4:7.5
1.07125,Max14:8.5,Sherman12:8.5,Chris20:6.8,Danny19:11.2,Jeffrey1:9.6,Marcus17:7.7,Karen13:9.3,Ryan18:8.5,Frank8:11.1,Joeseph9:9.5,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:6.7,Jonathan5:10.7,Tom11:7.0,Michael7:10.3,Vivien3:10.3,Jessica10:9.2,John4:7.5
1.03875,Max14:8.5,Sherman12:8.5,Chris20:6.7,Danny19:11.3,Jeffrey1:9.6,Marcus17:7.7,Karen13:9.3,Ryan18:8.5,Frank8:11.2,Joeseph9:9.5,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:6.6,Jonathan5:10.8,Tom11:6.9,Michael7:10.3,Vivien3:10.3,Jessica10:9.2,John4:7.5
1.02375,Max14:8.5,Sherman12:8.5,Chris20:6.7,Danny19:11.4,Jeffrey1:9.6,Marcus17:7.7,Karen13:9.3,Ryan18:8.5,Frank8:11.3,Joeseph9:9.5,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:6.5,Jonathan5:10.8,Tom11:6.8,Michael7:10.3,Vivien3:10.3,Jessica10:9.2,John4:7.5
1.02875,Max14:8.5,Sherman12:8.5,Chris20:6.7,Danny19:11.4,Jeffrey1:9.6,Marcus17:7.7,Karen13:9.3,Ryan18:8.5,Frank8:11.4,Joeseph9:9.5,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:6.5,Jonathan5:10.8,Tom11:6.7,Michael7:10.3,Vivien3:10.3,Jessica10:9.2,John4:7.5
1.02875,Max14:8.5,Sherman12:8.5,Chris20:6.7,Danny19:11.4,Jeffrey1:9.6,Marcus17:7.7,Karen13:9.3,Ryan18:8.5,Frank8:11.4,Joeseph9:9.5,Jose15:10.9,Martin16:9.0,Khoman 6:9.0,Alex2:6.5,Jonathan5:10.8,Tom11:6.7,Michael7:10.3,Vivien3:10.3,Jessica10:9.2,John4:7.5
2.0555555555555554,Max14:8.9,Sherman12:8.9,Chris20:8.8,Danny19:9.2,Jeffrey1:9.1,Marcus17:8.9,Karen13:9.1,Ryan18:8.9,Frank8:9.2,Joeseph9:9.1,Jose15:9.2,Martin16:9.0,Khoman 6:9.0,Alex2:8.8,Jonathan5:9.1,Tom11:8.8,Michael7:9.1,Vivien3:9.1,Jessica10:9.0,John4:8.9
1.9666666666666666,Max14:8.8,Sherman12:8.8,Chris20:8.6,Danny19:9.4,Jeffrey1:9.2,Marcus17:8.8,Karen13:9.2,Ryan18:8.8,Frank8:9.4,Joeseph9:9.2,Jose15:9.4,Martin16:9.0,Khoman 6:9.0,Alex2:8.6,Jonathan5:9.2,Tom11:8.6,Michael7:9.2,Vivien3:9.2,Jessica10:9.0,John4:8.8
